plant,seed,d_ret,d_steps,d_rmean,d_vel_err,prefix_T,d_prefix_rew,nom_qvel_lag1,true_qvel_lag1,nom_qvel_lag1_min,true_qvel_lag1_min,nom_hf_ratio,true_hf_ratio,nom_sat_frac,true_sat_frac,nom_act_abs,true_act_abs,nom_act_edge_frac,true_act_edge_frac
0.5,0,-82.54660964012145,-121.0,0.13948046890172094,-0.06972384238876148,22,0.0680772066116333,-0.007319539107526948,0.37359889757839004,-0.9702644300070012,0.15996720056587158,2.9743640999830516,1.143289089484219,0.008264462809917356,0.0050858232676414495,0.3509315252304077,0.27450209856033325,0.012396694214876033,0.019707565162110616
0.5,1,-314.8337045907974,-368.0,-0.00044629037380217174,0.052888476532607503,32,0.10849249362945557,0.027324312206294832,0.3945352504834981,-0.8045908109331674,-0.08731957704667484,2.502597500935598,1.2265591092972847,0.002840909090909091,0.004772727272727273,0.4107040464878082,0.2771162688732147,0.03409090909090909,0.0018181818181818182
0.5,2,-286.4843525290489,-348.0,0.049234076933218796,-0.021613303741189388,52,0.09814423322677612,0.0945842056388201,0.336497975281487,-0.8458983312879195,-0.09055191796202947,2.5304641377497354,1.4645366903165173,0.005244755244755245,0.0036363636363636364,0.4755026400089264,0.2857136130332947,0.043706293706293704,0.0006818181818181819
0.5,3,-107.64463895559311,-140.0,0.06384773298825563,-0.0490896124910149,18,0.06661063432693481,-0.06850159911597159,0.1423227795368536,-0.9635213542377745,-0.34900729090385907,2.6578579816096317,1.745327841499536,0.010101010101010102,0.010356731875719217,0.34146833419799805,0.27292975783348083,0.025252525252525252,0.0005753739930955121
0.5,4,-335.3464111685753,-382.0,-0.012881604896651355,0.04134590808431521,18,0.08724474906921387,-0.6194659052492626,0.5583696340597429,-0.9777804584301794,0.0447569774173614,3.3789785740168394,0.7771557462495965,0.020202020202020204,0.0013636363636363637,0.3494965434074402,0.2725149393081665,0.0,0.0006818181818181819
0.5,5,-71.51940554380417,-91.0,0.05370105953391535,-0.017281244515567618,18,0.06594771146774292,-0.28593632370495486,0.3728116671081731,-0.9745271804367495,-0.06406548994269419,2.4751178702371623,1.0262225818256752,0.0,0.0025020850708924102,0.34569865465164185,0.2493424266576767,0.030303030303030304,0.0016680567139282735
0.5,6,-333.62467020750046,-390.0,-0.09312196120619765,0.12165701360790987,10,-0.04771256446838379,-0.2038488000893439,0.3538767561396832,-0.6489706850621962,-0.15970003950857078,2.918513847550622,1.3096160058965796,0.0,0.008181818181818182,0.3457919955253601,0.27057546377182007,0.05454545454545454,0.0018181818181818182
0.5,7,-324.84044152498245,-383.0,-0.03423234970254063,0.0555844175667666,17,0.022099673748016357,0.008613134292501485,0.38553663051329556,-0.9833433522600145,-0.12030461141647648,2.3232240634922845,1.2531270007595219,0.0106951871657754,0.003409090909090909,0.40512481331825256,0.2988450229167938,0.0748663101604278,0.003863636363636364
0.5,8,-120.96754211187363,-154.0,-0.037229196595538694,0.05194859850112421,17,-0.03759574890136719,-0.28917196784960225,0.4417642839028755,-0.9544394876784679,-0.22031499735832932,2.735493936261003,0.9174015231419156,0.0053475935828877,0.009037745879851143,0.38322824239730835,0.30341747403144836,0.06417112299465241,0.006379585326953748
0.5,9,-337.8600072860718,-383.0,-0.18511398865896111,0.23716169265989107,17,-0.10247445106506348,-0.3858434779491994,0.4587285533174953,-0.9668781152387456,0.010219288571046361,2.8680105181568254,1.1023863430805403,0.0053475935828877,0.001590909090909091,0.4061323404312134,0.27634742856025696,0.058823529411764705,0.0009090909090909091
