plant,planner,planner_arg,seed,rep,wall_s,return_sum,return_mean,steps_survived,survived,diverged,frac_diverged,plan_return_mean,optimism_gap,pred_err_1step,vel_err,yaw_rate_err,torque_rms
1.0,1.0,match,0,0,65.5148413181305,81.8868442773819,0.7377193178142514,111.0,0.0,0.0,0.0,0.46901195106858556,-0.2687073667456658,0.0007918047623465183,0.314719433451558,1.3170966208652333,33.361098910617116
1.0,1.0,1.0,0,0,7.662057638168335,105.57200634479523,0.74873763365103,141.0,0.0,0.0,0.0,0.545532298247729,-0.203205335403301,0.0008638905767010588,0.30346003256685344,1.2693569699289105,32.30464262517707
0.5,0.5,match,0,0,13.646701335906982,197.12898868322372,0.7700351120438427,256.0,0.0,0.0,0.0,0.6230592766009709,-0.14697583544287174,0.0006534478748210626,0.2861338439688552,1.6151456059451448,31.780408201068774
0.5,1.0,1.0,0,0,2.132734537124634,26.1606684923172,0.7474476712090629,35.0,0.0,0.0,0.0,0.6161888951764387,-0.13125877603262415,0.029370586620643735,0.3210470611495631,1.8275646192686898,32.295793851826446
0.6,0.6,match,0,0,7.01154351234436,103.2635229229927,0.813098605692856,127.0,0.0,0.0,0.0,0.574591016988196,-0.23850758870465993,0.0011376568567797337,0.22572240570750762,1.0372827721715678,29.031075157182922
0.6,1.0,1.0,0,0,6.383355379104614,89.71724605560303,0.7734245349620951,116.0,0.0,0.0,0.0,0.5643184513096576,-0.20910608365243744,0.02331965256117932,0.2767814398454181,1.4794402946236318,31.495110389623814
0.7,0.7,match,0,0,8.079834699630737,99.76105481386185,0.665073698759079,150.0,0.0,0.0,0.0,0.48267317647051894,-0.18240052228856002,0.0009433928087177136,0.4098724641030033,1.588446891233325,32.49810005620611
0.7,1.0,1.0,0,0,8.080868005752563,112.69671016931534,0.7513114011287689,150.0,0.0,0.0,0.0,0.41711723796348243,-0.3341941631652865,0.015750913916705737,0.3010266621907552,1.6324791789179047,30.53735348279471
1.4,1.4,match,0,0,4.681108474731445,67.75398188829422,0.8065950224796931,84.0,0.0,0.0,0.0,0.7538255761904888,-0.052769446289204214,0.0004391848169305661,0.23720181888590255,1.2398583906081815,30.95488060481962
1.4,1.0,1.0,0,0,7.292284250259399,95.1706931591034,0.7049680974748399,135.0,0.0,0.0,0.0,0.5311308867617774,-0.17383721071306246,0.013770903046277644,0.36583411839825136,1.5065103485076516,30.46023513647899
2.0,2.0,match,0,0,5.240394353866577,69.33592855930328,0.7376162612691839,94.0,0.0,0.0,0.0,0.4727773256299476,-0.2648389356392363,0.0004940637951901691,0.28845239145324586,1.464519377085727,35.82786774198947
2.0,1.0,1.0,0,0,8.560668706893921,117.9956487417221,0.7374728046357631,160.0,0.0,0.0,0.0,0.5974909922726007,-0.13998181236316243,0.03522122149947304,0.30353019360918554,2.2132213724660685,37.229145551411186
1.0,1.0,match,1,0,5.144651412963867,68.13346809148788,0.740581174907477,92.0,0.0,0.0,0.0,0.4706931547619976,-0.2698880201454794,0.0015072880609193237,0.3103645325678846,1.7716519202348655,32.710636938771735
1.0,1.0,1.0,1,0,9.217564344406128,126.9334037899971,0.7379849057557971,172.0,0.0,0.0,0.0,0.5522127410081047,-0.18577216474769243,0.0004890262871506219,0.30076440114008135,1.6812561955573686,36.00934238724725
0.5,0.5,match,1,0,8.996947050094604,137.56745046377182,0.8188538718081656,168.0,0.0,0.0,0.0,0.6211395077630432,-0.19771436404512244,0.0010278859793330783,0.21290601411878707,1.4434673400495999,28.626482580306583
0.5,1.0,1.0,1,0,4.632441282272339,70.15870898962021,0.8452856504773519,83.0,0.0,0.0,0.0,0.7868299927653336,-0.05845565771201833,0.0372766463949186,0.18528150165655527,1.3320547923984298,29.58793459162668
0.6,0.6,match,1,0,9.743064403533936,126.72237384319305,0.7001236123933318,181.0,0.0,0.0,0.0,0.5163289766034318,-0.18379463578989996,0.0010064814932876389,0.38360243601446653,1.6275569079083632,33.168798518874766
0.6,1.0,1.0,1,0,7.82003927230835,106.30977922677994,0.7382623557415273,144.0,0.0,0.0,0.0,0.40648898534424655,-0.3317733703972808,0.02278386743192177,0.2940691578745221,1.5391842880182796,28.602693907406987
0.7,0.7,match,1,0,12.54784870147705,155.32679384946823,0.6609650802105032,235.0,0.0,0.0,0.0,0.5752804627021154,-0.08568461750838774,0.0006372927680955792,0.422040646935397,1.5728402787304305,33.30241239151496
0.7,1.0,1.0,1,0,5.467207431793213,76.76939737796783,0.7833611977343656,98.0,0.0,0.0,0.0,0.5794042859072845,-0.2039569118270811,0.01880658625087403,0.18777442147138015,1.702460752020837,33.53187499593981
1.4,1.4,match,1,0,6.330534219741821,89.93265426158905,0.7820230805355569,115.0,0.0,0.0,0.0,0.6093887274169869,-0.17263435311857,0.0005736696916726128,0.24730977725399578,1.3632837848008974,28.922207528939797
1.4,1.0,1.0,1,0,5.972615718841553,87.91633582115173,0.8065718882674471,109.0,0.0,0.0,0.0,0.6640375757038042,-0.1425343125636429,0.013600439276261669,0.24952102944665,1.343012985337628,29.447307869767315
2.0,2.0,match,1,0,9.242077350616455,130.77366161346436,0.7603119861247928,172.0,0.0,0.0,0.0,0.5590144328566061,-0.20129755326818666,0.0003922551170051105,0.28463786838272975,2.0154072073461533,34.793651251621085
2.0,1.0,1.0,1,0,8.71986198425293,126.96610820293427,0.783741408660088,162.0,0.0,0.0,0.0,0.7090606463621862,-0.07468076229790177,0.03169840747224433,0.2864576939976326,1.7255340424987178,32.69884201677108
1.0,1.0,match,2,0,7.562939882278442,99.1375223994255,0.7132195856073777,139.0,0.0,0.0,0.0,0.6205772772647332,-0.09264230834264453,0.0005781248062495923,0.3654471283657945,1.8482129805513638,30.76566940612107
1.0,1.0,1.0,2,0,14.362587451934814,176.11072313785553,0.6450942239481887,273.0,0.0,0.0,0.0,0.5094107936456567,-0.13568343030253205,0.0008793473382591047,0.40782985322504905,2.01254178787626,35.15296489853506
0.5,0.5,match,2,0,3.1955511569976807,46.942359924316406,0.8534974531693892,55.0,0.0,0.0,0.0,0.7767473691039615,-0.07675008406542771,0.0012395802526473038,0.15700082958421924,1.2820479639551856,30.204974965058753
0.5,1.0,1.0,2,0,5.486279249191284,81.76044046878815,0.8258630350382641,99.0,0.0,0.0,0.0,0.717116048217428,-0.10874698682083606,0.0540248680365633,0.20852677370750844,1.3286959588094944,31.499140455082376
0.6,0.6,match,2,0,12.89885425567627,169.9940483570099,0.7024547452769003,242.0,0.0,0.0,0.0,0.5592558305532791,-0.14319891472362123,0.0014633986473075375,0.35955118471833547,1.8101350545329002,34.538371174874015
