seed,plant,t,chaos,incumbent_J,oracle_J,model,spearman,J,ess,frac_gated,role
1,2.0,22,0.977072785728315,0.7713161706924438,0.7706780582666397,0.7,0.7665855960187302,0.7713142856955528,1.0250308513641357,0.0,other
1,2.0,22,0.977072785728315,0.7713161706924438,0.7706780582666397,1.0,0.7983536473770668,0.770943745970726,1.0021973848342896,0.0,other
1,2.0,22,0.977072785728315,0.7713161706924438,0.7706780582666397,2.0,0.9798999088825305,0.7715081945061684,1.0001487731933594,0.0,true
1,2.0,22,0.977072785728315,0.7713161706924438,0.7706780582666397,1.4,0.8646593668535515,0.7646395415067673,1.866737723350525,0.0,other
1,2.0,26,0.9742138258624078,0.7569276690483093,0.7544949054718018,0.7,0.7761346398711746,0.7458009123802185,3.143768787384033,0.0,other
1,2.0,26,0.9742138258624078,0.7569276690483093,0.7544949054718018,1.0,0.825352349246063,0.7509429678320885,1.0735838413238525,0.0,other
1,2.0,26,0.9742138258624078,0.7569276690483093,0.7544949054718018,2.0,0.9722936381816235,0.7470272853970528,1.311498999595642,0.0,true
1,2.0,26,0.9742138258624078,0.7569276690483093,0.7544949054718018,1.4,0.8805765160764026,0.6081520095467567,1.0099551677703857,0.0,other
1,2.0,30,0.9662919444456844,0.7102382183074951,0.7012471109628677,0.7,0.7520572963164661,0.7047239989042282,2.1036415100097656,0.0,other
1,2.0,30,0.9662919444456844,0.7102382183074951,0.7012471109628677,1.0,0.793814631747045,0.7073087468743324,1.98032808303833,0.0,other
1,2.0,30,0.9662919444456844,0.7102382183074951,0.7012471109628677,2.0,0.9676766230961862,0.7089939564466476,1.002119779586792,0.0,true
1,2.0,30,0.9662919444456844,0.7102382183074951,0.7012471109628677,1.4,0.8405179383682106,0.6796995922923088,2.905097484588623,0.0,other
1,2.0,34,0.9828160891801772,0.7561194896697998,0.7542060613632202,0.7,0.7478379925253545,0.7524646520614624,1.0523556470870972,0.0,other
1,2.0,34,0.9828160891801772,0.7561194896697998,0.7542060613632202,1.0,0.7972671775680286,0.7503134608268738,1.0815986394882202,0.0,other
1,2.0,34,0.9828160891801772,0.7561194896697998,0.7542060613632202,2.0,0.9829064199036712,0.7527769133448601,1.0314732789993286,0.0,true
1,2.0,34,0.9828160891801772,0.7561194896697998,0.7542060613632202,1.4,0.8532104930721709,0.752232700586319,1.0198686122894287,0.0,other
1,2.0,38,0.9859054522987442,0.7556543946266174,0.7751665189862251,0.7,0.8011815237987895,0.7816957980394363,3.138800621032715,0.0,other
1,2.0,38,0.9859054522987442,0.7556543946266174,0.7751665189862251,1.0,0.841608524644681,0.8020793870091438,1.4207923412322998,0.0,other
1,2.0,38,0.9859054522987442,0.7556543946266174,0.7751665189862251,2.0,0.9861260874950899,0.7681335583329201,3.0224926471710205,0.0,true
1,2.0,38,0.9859054522987442,0.7556543946266174,0.7751665189862251,1.4,0.8914997723458201,0.7913175448775291,1.1001248359680176,0.0,other
1,2.0,42,0.9770783222444918,0.765594482421875,0.7876215949654579,0.7,0.786500284288737,0.7723704650998116,1.1127012968063354,0.0,other
1,2.0,42,0.9770783222444918,0.765594482421875,0.7876215949654579,1.0,0.851135804645931,0.7761236503720284,1.4278738498687744,0.0,other
1,2.0,42,0.9770783222444918,0.765594482421875,0.7876215949654579,2.0,0.9760147740867051,0.7823770418763161,1.3947889804840088,0.0,true
1,2.0,42,0.9770783222444918,0.765594482421875,0.7876215949654579,1.4,0.9007436703210372,0.7793111205101013,1.216339349746704,0.0,other
1,2.0,46,0.9730659075590118,0.7871110439300537,0.7877683714032173,0.7,0.8031473636753206,0.8155079931020737,1.7333600521087646,0.0,other
1,2.0,46,0.9730659075590118,0.7871110439300537,0.7877683714032173,1.0,0.8478581173222514,0.7906161919236183,1.0249654054641724,0.0,other
1,2.0,46,0.9730659075590118,0.7871110439300537,0.7877683714032173,2.0,0.969265335410492,0.7879065051674843,1.0069526433944702,0.0,true
1,2.0,46,0.9730659075590118,0.7871110439300537,0.7877683714032173,1.4,0.8977940226270401,0.7888121008872986,1.0220056772232056,0.0,other
1,2.0,50,0.9678189502017642,0.8013020753860474,0.8276531398296356,0.7,0.7792779331120774,0.8174463883042336,2.593121290206909,0.0,other
1,2.0,50,0.9678189502017642,0.8013020753860474,0.8276531398296356,1.0,0.8360672768319467,0.8082434386014938,2.8874192237854004,0.0,other
1,2.0,50,0.9678189502017642,0.8013020753860474,0.8276531398296356,2.0,0.9633710046133451,0.8002461194992065,1.2209089994430542,0.0,true
1,2.0,50,0.9678189502017642,0.8013020753860474,0.8276531398296356,1.4,0.8747993895185339,0.8050994351506233,1.2843788862228394,0.0,other
1,2.0,54,0.9775656347087813,0.784207284450531,0.7870546728372574,0.7,0.7686057967003537,0.7980944588780403,2.294551134109497,0.0,other
1,2.0,54,0.9775656347087813,0.784207284450531,0.7870546728372574,1.0,0.7929849299070637,0.7446746230125427,1.4387364387512207,0.0,other
1,2.0,54,0.9775656347087813,0.784207284450531,0.7870546728372574,2.0,0.9768640915705462,0.7864566445350647,1.1740154027938843,0.0,true
1,2.0,54,0.9775656347087813,0.784207284450531,0.7870546728372574,1.4,0.8588770064814486,0.7860059812664986,2.0625956058502197,0.0,other
1,2.0,58,0.9764982923146629,0.7917865514755249,0.7927703335881233,0.7,0.7397192237215656,0.7940705940127373,1.9895045757293701,0.0,other
1,2.0,58,0.9764982923146629,0.7917865514755249,0.7927703335881233,1.0,0.8081861709013322,0.7442322745919228,1.6435422897338867,0.0,other
1,2.0,58,0.9764982923146629,0.7917865514755249,0.7927703335881233,2.0,0.9781918231975146,0.7828022390604019,1.5755019187927246,0.0,true
1,2.0,58,0.9764982923146629,0.7917865514755249,0.7927703335881233,1.4,0.865114279050459,0.7683950290083885,1.0239057540893555,0.0,other
1,2.0,62,0.9759365416763384,0.5351735353469849,0.6120625361800194,0.7,0.6829858645167483,0.6018910482525826,1.0545021295547485,0.0,other
1,2.0,62,0.9759365416763384,0.5351735353469849,0.6120625361800194,1.0,0.8055091934904298,0.7975984588265419,1.6987196207046509,0.0,other
1,2.0,62,0.9759365416763384,0.5351735353469849,0.6120625361800194,2.0,0.9374400817546336,0.8004880174994469,1.0004392862319946,0.0,true
1,2.0,62,0.9759365416763384,0.5351735353469849,0.6120625361800194,1.4,0.864408180038746,0.7738239616155624,1.6055998802185059,0.0,other
1,2.0,66,0.9774733050365141,0.8284972906112671,0.8306658938527107,0.7,0.7693359584240975,0.8301521241664886,1.0173182487487793,0.0,other
1,2.0,66,0.9774733050365141,0.8284972906112671,0.8306658938527107,1.0,0.8255120461423777,0.8283573687076569,1.0210671424865723,0.0,other
1,2.0,66,0.9774733050365141,0.8284972906112671,0.8306658938527107,2.0,0.9772786774519696,0.8316901847720146,1.0357565879821777,0.0,true
1,2.0,66,0.9774733050365141,0.8284972906112671,0.8306658938527107,1.4,0.886587996710174,0.8301719054579735,1.025878667831421,0.0,other
1,2.0,70,0.9682292898863517,0.8671045303344727,0.8668636456131935,0.7,0.7404851628620149,0.7281011044979095,1.2805850505828857,0.0,other
1,2.0,70,0.9682292898863517,0.8671045303344727,0.8668636456131935,1.0,0.7941263631351999,0.86692975461483,1.0052746534347534,0.0,other
1,2.0,70,0.9682292898863517,0.8671045303344727,0.8668636456131935,2.0,0.9694134989443097,0.8669498488306999,1.0027210712432861,0.0,true
1,2.0,70,0.9682292898863517,0.8671045303344727,0.8668636456131935,1.4,0.8382225286130058,0.8666281998157501,1.0671175718307495,0.0,other
1,2.0,74,0.9730781676851589,0.8471801280975342,0.8503521308302879,0.7,0.7454175738425348,0.8659783899784088,3.293515205383301,0.0,other
1,2.0,74,0.9730781676851589,0.8471801280975342,0.8503521308302879,1.0,0.8083981078786474,0.8575738742947578,2.128329277038574,0.0,other
1,2.0,74,0.9730781676851589,0.8471801280975342,0.8503521308302879,2.0,0.9742053376535552,0.8489560857415199,1.0135279893875122,0.0,true
1,2.0,74,0.9730781676851589,0.8471801280975342,0.8503521308302879,1.4,0.8680873198853696,0.8557512238621712,1.796608567237854,0.0,other
1,2.0,78,0.981038755892226,0.7907025814056396,0.7478794157505035,0.7,0.7832181164183303,0.7961759716272354,2.6653380393981934,0.0,other
1,2.0,78,0.981038755892226,0.7907025814056396,0.7478794157505035,1.0,0.8386332463262867,0.630619466304779,1.0649701356887817,0.0,other
1,2.0,78,0.981038755892226,0.7907025814056396,0.7478794157505035,2.0,0.9796765608818699,0.7469037920236588,1.4432541131973267,0.0,true
1,2.0,78,0.981038755892226,0.7907025814056396,0.7478794157505035,1.4,0.890950832834875,0.6907293051481247,1.0014125108718872,0.0,other
1,2.0,82,0.9601103634543623,0.7818843722343445,0.7826690524816513,0.7,0.7235076347846661,0.8183645755052567,3.6795711517333984,0.0,other
1,2.0,82,0.9601103634543623,0.7818843722343445,0.7826690524816513,1.0,0.7886203752164949,0.7835333943367004,1.0201836824417114,0.0,other
1,2.0,82,0.9601103634543623,0.7818843722343445,0.7826690524816513,2.0,0.9583497457303682,0.7827624008059502,1.000140905380249,0.0,true
1,2.0,82,0.9601103634543623,0.7818843722343445,0.7826690524816513,1.4,0.8588166739389531,0.7651411890983582,2.140897512435913,0.0,other
1,2.0,86,0.9763655372861838,0.8043076992034912,0.8047179356217384,0.7,0.7310962999500055,0.7878527119755745,2.8271892070770264,0.0,other
1,2.0,86,0.9763655372861838,0.8043076992034912,0.8047179356217384,1.0,0.7946479799597366,0.764441154897213,1.1347402334213257,0.0,other
1,2.0,86,0.9763655372861838,0.8043076992034912,0.8047179356217384,2.0,0.9768512888128059,0.7992632985115051,1.0088638067245483,0.0,true
1,2.0,86,0.9763655372861838,0.8043076992034912,0.8047179356217384,1.4,0.8636619109448096,0.773289367556572,1.2632192373275757,0.0,other
2,0.5,10,0.9314312831868689,0.6923860311508179,0.6939283832907677,0.7,0.4604587496041459,0.7002782896161079,2.4396188259124756,0.0,other
2,0.5,10,0.9314312831868689,0.6923860311508179,0.6939283832907677,1.0,0.44434455942671536,0.6472776755690575,1.5966829061508179,0.0,other
2,0.5,10,0.9314312831868689,0.6923860311508179,0.6939283832907677,2.0,0.4003755823182314,0.6934467926621437,1.721824049949646,0.0,other
2,0.5,10,0.9314312831868689,0.6923860311508179,0.6939283832907677,1.4,0.4274694328399958,0.6984154656529427,1.136853575706482,0.0,other
2,0.5,10,0.9314312831868689,0.6923860311508179,0.6939283832907677,0.5,0.929114663400191,0.6936492174863815,55.08641052246094,0.0009760858955587537,true
2,0.5,14,0.8301103321097358,0.631994366645813,0.658704474568367,0.7,0.5438888081225157,0.6682492420077324,2.4620864391326904,0.0,other
2,0.5,14,0.8301103321097358,0.631994366645813,0.658704474568367,1.0,0.5509079369656723,0.6714995801448822,2.58434796333313,0.0,other
2,0.5,14,0.8301103321097358,0.631994366645813,0.658704474568367,2.0,0.5260452410083933,0.6383759006857872,2.0645291805267334,0.0,other
2,0.5,14,0.8301103321097358,0.631994366645813,0.658704474568367,1.4,0.5340449299039006,0.6460051536560059,3.1497373580932617,0.0,other
2,0.5,14,0.8301103321097358,0.631994366645813,0.658704474568367,0.5,0.8962828613186951,0.663813553750515,16.537837982177734,0.0019521717911176184,true
2,0.5,18,0.9112833701071111,0.5701594352722168,0.5991966277360916,0.7,0.6580003829034193,0.5535005368292332,1.6593451499938965,0.0,other
2,0.5,18,0.9112833701071111,0.5701594352722168,0.5991966277360916,1.0,0.6447956741483051,0.285914683714509,1.0409573316574097,0.0,other
2,0.5,18,0.9112833701071111,0.5701594352722168,0.5991966277360916,2.0,0.628824742881984,0.6010709777474403,1.2777951955795288,0.0,other
2,0.5,18,0.9112833701071111,0.5701594352722168,0.5991966277360916,1.4,0.6337203968522948,0.5428363978862762,1.5681232213974,0.0,other
2,0.5,18,0.9112833701071111,0.5701594352722168,0.5991966277360916,0.5,0.9153082374281395,0.6033715829253197,15.485186576843262,0.0019521717911176184,true
2,0.5,22,0.9012572819701855,0.44537436962127686,0.4568658880889416,0.7,0.6114206694979344,0.3315570820122957,2.580197334289551,0.0,other
2,0.5,22,0.9012572819701855,0.44537436962127686,0.4568658880889416,1.0,0.602036555788148,0.22357499180361629,1.1724307537078857,0.0,other
2,0.5,22,0.9012572819701855,0.44537436962127686,0.4568658880889416,2.0,0.580881450287987,0.43915050849318504,2.4658491611480713,0.0,other
2,0.5,22,0.9012572819701855,0.44537436962127686,0.4568658880889416,1.4,0.6084292395623719,0.4850531369447708,1.0040779113769531,0.0,other
2,0.5,22,0.9012572819701855,0.44537436962127686,0.4568658880889416,0.5,0.9015527528291823,0.43470775708556175,17.92287826538086,0.0009760858955587537,true
2,0.5,26,0.8643548407357553,0.17494560778141022,0.24146920628845692,0.7,0.6402589233092791,0.18478479597251862,2.231602191925049,0.0,other
2,0.5,26,0.8643548407357553,0.17494560778141022,0.24146920628845692,1.0,0.6404307814783231,0.267642293125391,1.8450802564620972,0.0,other
2,0.5,26,0.8643548407357553,0.17494560778141022,0.24146920628845692,2.0,0.616203929528786,-0.6406619772315025,1.0037375688552856,0.0,other
2,0.5,26,0.8643548407357553,0.17494560778141022,0.24146920628845692,1.4,0.6403833035734722,0.035876987501978874,1.3083573579788208,0.0,other
2,0.5,26,0.8643548407357553,0.17494560778141022,0.24146920628845692,0.5,0.8966171583477339,0.17743578180670738,13.198067665100098,0.00048804294777937685,true
2,0.5,30,0.9348681880139548,-0.03533126786351204,-0.029889298602938652,0.7,0.7025221785894953,-0.18452210538089275,1.0929197072982788,0.0,other
2,0.5,30,0.9348681880139548,-0.03533126786351204,-0.029889298602938652,1.0,0.6756995987464397,0.108399273827672,1.0172531604766846,0.0,other
2,0.5,30,0.9348681880139548,-0.03533126786351204,-0.029889298602938652,2.0,0.5950115141684907,-0.33575727697461843,1.9061933755874634,0.0,other
2,0.5,30,0.9348681880139548,-0.03533126786351204,-0.029889298602938652,1.4,0.6320741784240257,0.1013565210159868,1.0116218328475952,0.0,other
2,0.5,30,0.9348681880139548,-0.03533126786351204,-0.029889298602938652,0.5,0.94004121503114,-0.019571440294384956,2.9281814098358154,0.0014641288433382416,true
2,0.5,34,0.9391183422311897,-0.1328502744436264,0.07216785231139511,0.7,0.6719655567037461,-0.29185111448168755,1.0397851467132568,0.0,other
2,0.5,34,0.9391183422311897,-0.1328502744436264,0.07216785231139511,1.0,0.6722004687555798,0.08906199969351292,1.2210149765014648,0.0,other
2,0.5,34,0.9391183422311897,-0.1328502744436264,0.07216785231139511,2.0,0.61665293067674,0.17832806333899498,1.8175898790359497,0.0,other
2,0.5,34,0.9391183422311897,-0.1328502744436264,0.07216785231139511,1.4,0.6445525284121345,0.058547559194266796,2.409231662750244,0.0,other
2,0.5,34,0.9391183422311897,-0.1328502744436264,0.07216785231139511,0.5,0.9379453847578831,0.07677905332820956,1.2845979928970337,0.0,true
2,0.5,38,0.94493901286904,-0.45213204622268677,-0.11713144648820162,0.7,0.6599972205699958,-0.3947107270359993,2.2762575149536133,0.0,other
2,0.5,38,0.94493901286904,-0.45213204622268677,-0.11713144648820162,1.0,0.6267525359088008,-0.17921648919582367,1.6673930883407593,0.0,other
2,0.5,38,0.94493901286904,-0.45213204622268677,-0.11713144648820162,2.0,0.6011258073760936,-0.6411673650145531,5.896185398101807,0.0,other
2,0.5,38,0.94493901286904,-0.45213204622268677,-0.11713144648820162,1.4,0.6020570622066731,-0.174126036465168,1.2681856155395508,0.0,other
2,0.5,38,0.94493901286904,-0.45213204622268677,-0.11713144648820162,0.5,0.938616037651928,-0.15659224428236485,8.581941604614258,0.0,true
2,0.5,42,0.9538512489935917,-0.4417980909347534,-0.6517818942666054,0.7,0.6453452966808589,-0.8508861511945724,1.7743401527404785,0.0,other
2,0.5,42,0.9538512489935917,-0.4417980909347534,-0.6517818942666054,1.0,0.6297916235578099,-0.6852902695536613,1.0612401962280273,0.0,other
2,0.5,42,0.9538512489935917,-0.4417980909347534,-0.6517818942666054,2.0,0.6036125438911533,-0.3959216792136431,3.9539759159088135,0.0,other
2,0.5,42,0.9538512489935917,-0.4417980909347534,-0.6517818942666054,1.4,0.6323331396811117,-0.4812740944325924,2.2907538414001465,0.0,other
2,0.5,42,0.9538512489935917,-0.4417980909347534,-0.6517818942666054,0.5,0.9571131381737381,-0.22698180004954338,20.631935119628906,0.0,true
2,0.5,46,0.9319939432576761,-0.5460799932479858,-0.501643743366003,0.7,0.6017119828968008,-0.7584377229213715,1.616808533668518,0.0,other
2,0.5,46,0.9319939432576761,-0.5460799932479858,-0.501643743366003,1.0,0.589268671677243,-1.6464185267686844,1.8879754543304443,0.0,other
2,0.5,46,0.9319939432576761,-0.5460799932479858,-0.501643743366003,2.0,0.5120368460951678,-0.6620143055915833,1.0151020288467407,0.0,other
2,0.5,46,0.9319939432576761,-0.5460799932479858,-0.501643743366003,1.4,0.5740441367545157,-0.5998728051781654,1.038500189781189,0.0,other
2,0.5,46,0.9319939432576761,-0.5460799932479858,-0.501643743366003,0.5,0.9328925505471349,-0.661152221262455,8.605073928833008,0.0,true
2,0.5,50,0.9052456830014318,-0.8227664828300476,-1.1278069913387299,0.7,0.6184064063723922,-0.8435203582048416,2.4775538444519043,0.0,other
2,0.5,50,0.9052456830014318,-0.8227664828300476,-1.1278069913387299,1.0,0.6051427008761606,-0.7787919119000435,2.457078456878662,0.0,other
